"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0043295","glutathione binding","5/683","17/20435",0.000182013858580909,0.00744340884828245,0.00652426407212456,"Gstm5/Gsr/Gsta4/Ptges/Gstp1",5
"MF","GO:1900750","oligopeptide binding","5/683","17/20435",0.000182013858580909,0.00744340884828245,0.00652426407212456,"Gstm5/Gsr/Gsta4/Ptges/Gstp1",5
"MF","GO:0033218","amide binding","26/683","358/20435",0.000191759694261571,0.00744986412206202,0.00652992222038085,"Ramp2/Gstm5/Kdelr3/Lbp/Kpna2/Acaca/Dhfr/Clu/Npr3/Laptm4b/Hsp90ab1/Lvrn/Ppic/Fasn/Tyms/Hspd1/Enpep/Cd1d1/Gsr/Gsta4/Pth1r/Atp1a3/Acacb/Ptges/Gstp1/H2-Q10",26
"MF","GO:0004674","protein serine/threonine kinase activity","30/683","451/20435",0.000295417285604668,0.0107779456242825,0.00944703761960414,"Acvr1b/Ulk2/Pdk1/Bcr/Map2k3/Cdk1/Nme2/Dapk1/Plk2/Lats2/Pbk/Fam20c/Speg/Mark1/Nek2/Pkn3/Eng/Bub1/Aurka/Dclk1/Dclk2/Cit/Bckdk/Plk1/Melk/Prkaa1/Taok2/Hipk2/Mapk3/Prkcg",30
"MF","GO:0017016","Ras GTPase binding","28/683","410/20435",0.000305167057572993,0.0107779456242825,0.00944703761960414,"Arhgef40/Bcr/Sh3bp5l/Tnfaip1/Birc5/Spata13/Sod1/Fmnl3/Pkn3/Ect2/Iqgap3/Rcc1/Iqgap1/Arhgef6/Arhgef7/Anxa2/Mycbp2/Mtss2/Dennd3/Plekhg2/Inf2/Ranbp9/Dock10/Picalm/Rasip1/Cdc42ep1/Arhgef39/Clec16a",28
"MF","GO:0002020","protease binding","14/683","146/20435",0.000394066844973884,0.0127579141060295,0.0111825109078115,"Timp1/Ddt/Adamts4/Ubc/Ndufs7/Derl1/Hspd1/Ecm1/Hspg2/Timp4/Anxa2/Serpine1/Serpina1d/Serpina1c",14
"MF","GO:0019838","growth factor binding","14/683","146/20435",0.000394066844973884,0.0127579141060295,0.0111825109078115,"Pdgfb/Acvr1b/Col6a1/Ccn2/Hspa9/Nrp1/Eng/Col5a1/Il2rg/Col4a1/Gpc1/Esm1/Ntrk3/Lrrc32",14
"MF","GO:0043236","laminin binding","6/683","31/20435",0.00049143589752213,0.0144255404715918,0.0126442114544739,"Nid1/Thbs4/Itga7/Ecm1/Tinagl1/Gpc1",6
"MF","GO:0048407","platelet-derived growth factor binding","4/683","12/20435",0.000494130062834768,0.0144255404715918,0.0126442114544739,"Pdgfb/Col6a1/Col5a1/Col4a1",4
"MF","GO:0050839","cell adhesion molecule binding","19/683","241/20435",0.000501789269488689,0.0144255404715918,0.0126442114544739,"Itga5/Icam2/Actn1/Ccn2/Ptprb/Fbln5/Thbs4/Myh9/Itga7/Fbn1/Postn/Cd1d1/Emilin1/Cx3cl1/Cdh13/Cdh5/Lyn/Esm1/Adam17",19
"MF","GO:0005089","Rho guanyl-nucleotide exchange factor activity","9/683","70/20435",0.000519839296273578,0.0144255404715918,0.0126442114544739,"Arhgef40/Bcr/Spata13/Ect2/Arhgef6/Arhgef7/Plekhg2/Dock10/Arhgef39",9
"MF","GO:0031267","small GTPase binding","28/683","425/20435",0.000540127577508483,0.0144716940594514,0.0126846657948453,"Arhgef40/Bcr/Sh3bp5l/Tnfaip1/Birc5/Spata13/Sod1/Fmnl3/Pkn3/Ect2/Iqgap3/Rcc1/Iqgap1/Arhgef6/Arhgef7/Anxa2/Mycbp2/Mtss2/Dennd3/Plekhg2/Inf2/Ranbp9/Dock10/Picalm/Rasip1/Cdc42ep1/Arhgef39/Clec16a",28
"MF","GO:0004715","non-membrane spanning protein tyrosine kinase activity","7/683","45/20435",0.000678462275535451,0.0175721729363682,0.0154022839393487,"Yes1/Wee1/Jak3/Melk/Lyn/Fes/Peak1",7
"MF","GO:0008432","JUN kinase binding","4/683","14/20435",0.000947307365840733,0.0237438007502661,0.020811812078063,"Spag9/Lmnb1/Mapk8ip1/Gstp1",4
"MF","GO:0051015","actin filament binding","16/683","198/20435",0.00104366923364496,0.0253415935794418,0.0222123024397464,"Actn1/Pls3/Anxa6/Myo1b/Myh11/Myo10/Myh9/Ablim1/Pstpip2/Fscn1/Tpm4/Ablim3/Myo1d/Lasp1/Hip1/Shroom4",16
"MF","GO:0005088","Ras guanyl-nucleotide exchange factor activity","12/683","127/20435",0.0011416939941995,0.0268817040452428,0.0235622333093167,"Arhgef40/Bcr/Sh3bp5l/Spata13/Ect2/Rcc1/Arhgef6/Arhgef7/Dennd3/Plekhg2/Dock10/Arhgef39",12
"MF","GO:0008137","NADH dehydrogenase (ubiquinone) activity","5/683","25/20435",0.00125225137556464,0.0277999805375351,0.0243671169921902,"Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufa7",5
"MF","GO:0050136","NADH dehydrogenase (quinone) activity","5/683","25/20435",0.00125225137556464,0.0277999805375351,0.0243671169921902,"Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufa7",5
"MF","GO:0003735","structural constituent of ribosome","13/683","148/20435",0.00141984632699716,0.0306450165576888,0.02686083548442,"Rpl13/Rps25/Rps5/Rplp2/Mrps15/Rps21/Mrps35/Ndufa7/Rpl36/Rpl30/Rpl3/Rps15/Rps13",13
"MF","GO:0030246","carbohydrate binding","19/683","268/20435",0.00176901540361894,0.0371493234759978,0.0325619620523885,"Ugp2/Pygl/Vcan/Tkt/Gbe1/Fuom/Gaa/Clec3b/Phyh/Eng/Cd93/Tinagl1/Slc2a5/Plod2/Clec1a/Loxl2/Galnt18/Man2a2/Clec14a",19
"MF","GO:0008199","ferric iron binding","4/683","17/20435",0.00207954487966614,0.0404159361400007,0.0354251990551791,"Acp5/Rrm2/Trf/Ftl1",4
"MF","GO:0035173","histone kinase activity","4/683","17/20435",0.00207954487966614,0.0404159361400007,0.0354251990551791,"Cdk1/Aurka/Ccnb1/Prkaa1",4
"MF","GO:0042277","peptide binding","20/683","293/20435",0.00212425072369642,0.0404159361400007,0.0354251990551791,"Ramp2/Gstm5/Kdelr3/Lbp/Kpna2/Clu/Npr3/Hsp90ab1/Lvrn/Ppic/Hspd1/Enpep/Cd1d1/Gsr/Gsta4/Pth1r/Atp1a3/Ptges/Gstp1/H2-Q10",20
"MF","GO:0003954","NADH dehydrogenase activity","5/683","28/20435",0.00213262983492925,0.0404159361400007,0.0354251990551791,"Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufa7",5
"MF","GO:0043015","gamma-tubulin binding","5/683","29/20435",0.00250701412362115,0.0463797612869912,0.0406525849118517,"Racgap1/Tubgcp4/Pde4b/Cdk5rap2/Lyn",5
